Prompt,File,LLM,S1,S2,S3,S4,Smells_All_OK,Lines_Match,Only_Oracle,Only_LLM
Prompt_01,script_260.js,chatgpt,SIM,NÃO,SIM,NÃO,NÃO,NÃO,S4:L9,S2:L9
Prompt_01,script_262.js,chatgpt,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L5, S2:L6, S2:L7, S2:L8, S4:L21, S4:L22, S4:L23"
Prompt_01,script_264.js,chatgpt,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L39,
Prompt_01,script_265.js,chatgpt,SIM,SIM,NÃO,NÃO,NÃO,NÃO,,"S3:L7, S4:L7"
Prompt_01,script_266.js,chatgpt,SIM,SIM,NÃO,SIM,NÃO,NÃO,S4:L34,"S3:L56, S3:L62, S3:L64, S3:L70, S4:L56, S4:L62, S4:L65, S4:L70, S4:L71"
Prompt_01,script_267.js,chatgpt,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L5, S2:L6, S2:L7, S2:L8, S4:L21, S4:L22, S4:L23"
Prompt_01,script_268.js,chatgpt,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L20, S4:L21, S4:L22, S4:L24, S4:L25, S4:L26, S4:L27"
Prompt_01,script_269.js,chatgpt,SIM,SIM,NÃO,NÃO,NÃO,NÃO,,"S3:L7, S4:L7"
Prompt_01,script_270.js,chatgpt,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L7,"S2:L10, S2:L7, S2:L8, S2:L9, S4:L22, S4:L25, S4:L26, S4:L27"
Prompt_01,script_271.js,chatgpt,SIM,SIM,NÃO,NÃO,NÃO,NÃO,,"S3:L7, S4:L7"
Prompt_01,script_272.js,chatgpt,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L9,
Prompt_01,script_273.js,chatgpt,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L15, S2:L16, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L19"
Prompt_01,script_276.js,chatgpt,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S4:L12, S4:L15, S4:L16, S4:L17"
Prompt_01,script_277.js,chatgpt,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L15, S2:L16, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L19, S4:L25"
Prompt_01,script_278.js,chatgpt,NÃO,SIM,SIM,SIM,NÃO,NÃO,S4:L36,"S1:L45, S4:L62, S4:L65, S4:L66, S4:L69, S4:L70"
Prompt_01,script_279.js,chatgpt,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L6,"S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L15, S2:L16, S2:L17, S2:L6, S2:L7, S2:L8, S2:L9, S4:L25, S4:L28"
Prompt_01,script_280.js,chatgpt,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7, S4:L22, S4:L23, S4:L24, S4:L27, S4:L30, S4:L31, S4:L32, S4:L33"
Prompt_01,script_281.js,chatgpt,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,S2:L19,"S3:L20, S4:L20"
Prompt_01,script_282.js,chatgpt,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L14,"S2:L14, S2:L15, S2:L16, S2:L17, S2:L18, S4:L24, S4:L25, S4:L26, S4:L27"
Prompt_01,script_285.js,chatgpt,SIM,SIM,NÃO,SIM,NÃO,NÃO,S4:L25,"S3:L47, S4:L47, S4:L49"
Prompt_01,script_286.js,chatgpt,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L39,"S2:L39, S2:L40, S2:L41, S2:L42, S4:L65"
Prompt_01,script_287.js,chatgpt,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7, S4:L10, S4:L11"
Prompt_01,script_288.js,chatgpt,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L40,
Prompt_01,script_289.js,chatgpt,SIM,SIM,NÃO,NÃO,NÃO,NÃO,S2:L11,"S2:L1, S2:L31, S3:L24, S3:L28, S3:L29, S3:L30, S4:L16, S4:L20, S4:L4, S4:L8"
Prompt_01,script_290.js,chatgpt,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L29,
Prompt_01,script_291.js,chatgpt,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L22,"S2:L22, S2:L23, S2:L24, S2:L25, S4:L28"
Prompt_01,script_292.js,chatgpt,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L29,"S2:L29, S2:L34, S2:L36, S2:L38, S4:L58, S4:L59, S4:L60, S4:L62, S4:L63, S4:L64, S4:L65"
Prompt_01,script_295.js,chatgpt,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L8,"S2:L10, S2:L11, S2:L8, S2:L9, S4:L32, S4:L35, S4:L41"
Prompt_01,script_296.js,chatgpt,SIM,SIM,SIM,SIM,SIM,NÃO,"S2:L10, S4:L4","S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S4:L11, S4:L14, S4:L17"
Prompt_01,script_01.js,gemini,SIM,SIM,SIM,SIM,SIM,NÃO,"S2:L37, S3:L52, S3:L82, S4:L26","S1:L23, S2:L26, S2:L27, S2:L28, S2:L29, S2:L30, S2:L31, S2:L32, S2:L33, S2:L34, S2:L35, S3:L56, S3:L86, S4:L52, S4:L82"
Prompt_01,script_02.js,gemini,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L165, S2:L217, S3:L176, S3:L183, S3:L193, S3:L205, S3:L223, S3:L228, S3:L238, S3:L250, S4:L32","S2:L104, S2:L32, S2:L58, S2:L6, S4:L183, S4:L193, S4:L205, S4:L228, S4:L238, S4:L250"
Prompt_01,script_03.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L103, S3:L128, S3:L60, S3:L85, S4:L29","S2:L27, S2:L31, S4:L103, S4:L128, S4:L60, S4:L85"
Prompt_01,script_04.js,gemini,SIM,SIM,SIM,SIM,SIM,NÃO,"S2:L21, S4:L4","S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L15, S2:L16, S2:L17, S2:L18, S2:L19, S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L22, S4:L24, S4:L26"
Prompt_01,script_05.js,gemini,SIM,SIM,SIM,SIM,SIM,NÃO,"S2:L28, S4:L0","S2:L7, S2:L8, S2:L9, S4:L29, S4:L31, S4:L33"
Prompt_01,script_06.js,gemini,SIM,SIM,SIM,SIM,SIM,NÃO,"S2:L15, S4:L4","S2:L10, S2:L11, S2:L12, S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L16, S4:L18, S4:L20"
Prompt_01,script_07.js,gemini,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L24, S4:L7","S2:L10, S2:L7, S2:L8, S2:L9, S3:L48, S4:L48"
Prompt_01,script_08.js,gemini,SIM,SIM,SIM,NÃO,NÃO,NÃO,"S2:L6, S3:L9","S2:L1, S2:L13, S4:L11"
Prompt_01,script_09.js,gemini,SIM,NÃO,SIM,SIM,NÃO,NÃO,"S2:L51, S4:L35","S3:L71, S3:L72, S3:L74, S4:L70, S4:L71, S4:L72"
Prompt_01,script_10.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L1363, S3:L1368, S3:L1424, S3:L1429, S3:L1485, S3:L1490, S3:L1547, S3:L1552, S3:L1608, S3:L1613, S3:L1669, S3:L1674, S3:L1730, S3:L1735, S3:L2112, S3:L2117, S3:L2163, S3:L2168, S3:L2214, S3:L2219, S3:L2266, S3:L2271, S3:L2317, S3:L2322, S3:L2368, S3:L2373, S3:L2419, S3:L2424, S3:L2718, S3:L2723, S3:L2769, S3:L2774, S3:L2820, S3:L2825, S3:L2872, S3:L2877, S3:L2923, S3:L2928, S3:L2974, S3:L2979, S3:L3025, S3:L3030, S3:L3389, S3:L3394, S3:L3440, S3:L3445, S3:L3491, S3:L3496, S3:L3543, S3:L3548, S3:L3594, S3:L3599, S3:L3645, S3:L3650, S3:L3696, S3:L3701, S3:L3860, S3:L3865, S3:L3913, S3:L3918, S3:L3966, S3:L3971, S3:L4020, S3:L4025, S3:L4073, S3:L4078, S3:L4126, S3:L4131, S3:L4179, S3:L4184, S3:L4385, S3:L4390, S3:L4446, S3:L4451, S3:L4507, S3:L4512, S3:L4569, S3:L4574, S3:L4630, S3:L4635, S3:L4691, S3:L4696, S3:L4752, S3:L4757, S3:L536, S3:L541, S3:L602, S3:L607, S3:L668, S3:L673, S3:L735, S3:L740, S3:L801, S3:L806, S3:L867, S3:L872, S3:L933, S3:L938, S4:L16","S2:L16, S4:L132, S4:L178, S4:L217, S4:L29, S4:L92"
Prompt_01,script_11.js,gemini,SIM,NÃO,SIM,NÃO,NÃO,NÃO,"S2:L115, S2:L174, S2:L246, S2:L280, S3:L138, S3:L146, S3:L162, S3:L196, S3:L204, S3:L213, S3:L229, S3:L262, S3:L269, S3:L302, S3:L319, S3:L334, S3:L348, S3:L376, S3:L390, S3:L404, S3:L419","S3:L134, S4:L132, S4:L138, S4:L146, S4:L162, S4:L99"
Prompt_01,script_12.js,gemini,SIM,SIM,NÃO,NÃO,NÃO,NÃO,"S3:L108, S3:L110, S3:L122, S3:L134, S3:L141, S3:L148, S3:L158, S3:L170, S3:L176, S3:L195, S3:L210, S3:L43, S3:L50, S3:L64, S3:L72","S4:L110, S4:L122, S4:L134, S4:L141, S4:L148, S4:L158, S4:L170, S4:L176, S4:L195, S4:L210, S4:L43, S4:L50, S4:L64, S4:L72"
Prompt_01,script_13.js,gemini,SIM,NÃO,SIM,SIM,NÃO,NÃO,"S3:L285, S3:L290, S3:L338, S3:L343, S3:L391, S3:L396, S3:L445, S3:L450, S3:L498, S3:L503, S3:L551, S3:L556, S3:L604, S3:L609, S4:L15","S2:L15, S2:L16, S2:L17, S3:L69, S3:L71, S3:L74, S4:L30, S4:L31, S4:L33"
Prompt_01,script_15.js,gemini,SIM,NÃO,SIM,NÃO,NÃO,NÃO,"S2:L140, S3:L153, S3:L231, S3:L249, S3:L260, S3:L302, S3:L314, S3:L326, S3:L343, S3:L89","S3:L161, S3:L162, S3:L163, S3:L164, S3:L165, S3:L166, S3:L167, S4:L121, S4:L122, S4:L123, S4:L124"
Prompt_01,script_16.js,gemini,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,"S3:L111, S3:L113, S3:L25, S3:L35, S3:L44, S3:L72, S3:L85, S3:L87, S3:L96, S4:L5","S2:L5, S2:L6, S2:L7, S2:L8"
Prompt_01,script_17.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L13, S3:L16, S3:L24, S3:L27, S3:L30, S3:L35, S4:L6","S2:L6, S2:L7, S2:L8, S2:L9, S4:L13, S4:L16, S4:L24, S4:L27, S4:L30, S4:L35"
Prompt_01,script_19.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S2:L127, S2:L131, S2:L135, S2:L139, S2:L143","S1:L111, S1:L112, S1:L113, S1:L114, S1:L115, S1:L116, S1:L117, S1:L118, S1:L119, S1:L120, S1:L121, S1:L122, S1:L123, S1:L124, S3:L128, S3:L132, S3:L136, S3:L140, S3:L144"
Prompt_01,script_20.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L58, S3:L63, S3:L69, S3:L75, S4:L14","S2:L14, S2:L15, S2:L16, S2:L17, S2:L18, S2:L19, S2:L20, S4:L5, S4:L6, S4:L63, S4:L64, S4:L65, S4:L66, S4:L67"
Prompt_01,script_21.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L10, S3:L14, S3:L31, S3:L45, S4:L54","S2:L4, S4:L10, S4:L14, S4:L31, S4:L45"
Prompt_01,script_22.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L58, S3:L63, S3:L69, S3:L75, S4:L14","S2:L14, S4:L38"
Prompt_01,script_23.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L37, S3:L44, S3:L72, S4:L5","S2:L11, S2:L5, S4:L44"
Prompt_01,script_24.js,gemini,SIM,NÃO,SIM,SIM,NÃO,NÃO,"S3:L60, S4:L14","S2:L14, S2:L23, S4:L60, S4:L76, S4:L84"
Prompt_01,script_25.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L126, S3:L147, S3:L163, S4:L28","S2:L26, S2:L30, S4:L126, S4:L147, S4:L38"
Prompt_01,script_26.js,gemini,SIM,NÃO,SIM,SIM,NÃO,NÃO,"S3:L1261, S3:L505, S3:L518, S4:L241","S2:L1, S3:L1031, S4:L1031"
Prompt_01,script_27.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L42, S3:L70, S4:L5","S2:L10, S2:L11, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L32, S4:L33, S4:L34, S4:L35, S4:L36, S4:L42"
Prompt_01,script_28.js,gemini,SIM,NÃO,SIM,NÃO,NÃO,NÃO,"S1:L81, S4:L55","S1:L39, S1:L40, S1:L41, S1:L42, S1:L43, S1:L44, S1:L45, S1:L46, S1:L47, S1:L48, S2:L55, S2:L56, S2:L57, S2:L58, S2:L59, S2:L60, S2:L61, S2:L62, S2:L63, S2:L64, S2:L65, S2:L66"
Prompt_01,script_29.js,gemini,NÃO,NÃO,SIM,NÃO,NÃO,NÃO,"S1:L11, S1:L51, S4:L28","S2:L28, S2:L29, S2:L30, S2:L31, S2:L32, S2:L33, S2:L34, S2:L35, S2:L36"
Prompt_01,script_30.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L40, S3:L68, S4:L5","S2:L10, S2:L11, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L40"
Prompt_01,script_31.js,gemini,SIM,NÃO,SIM,SIM,NÃO,NÃO,"S3:L28, S4:L14","S2:L14, S4:L50"
Prompt_01,script_32.js,gemini,SIM,NÃO,SIM,NÃO,NÃO,NÃO,"S1:L81, S4:L55","S1:L39, S1:L40, S1:L41, S1:L42, S1:L43, S1:L44, S1:L45, S1:L46, S1:L47, S1:L48, S2:L55, S2:L56, S2:L57, S2:L58, S2:L59, S2:L60, S2:L61, S2:L62, S2:L63, S2:L64, S2:L65, S2:L66"
Prompt_01,script_33.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L52, S3:L80, S4:L5","S2:L10, S2:L11, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L42, S4:L43, S4:L44, S4:L45, S4:L46, S4:L52"
Prompt_01,script_34.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L36, S3:L65, S4:L5","S2:L10, S2:L11, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L36"
Prompt_01,script_35.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L14, S3:L23, S4:L4","S2:L4, S2:L5, S2:L6, S2:L7, S4:L14, S4:L23"
Prompt_01,script_36.js,gemini,SIM,NÃO,SIM,NÃO,NÃO,NÃO,"S1:L81, S4:L55","S1:L39, S1:L40, S1:L41, S1:L42, S1:L43, S1:L44, S1:L45, S1:L46, S1:L47, S1:L48, S2:L55, S2:L56, S2:L57, S2:L58, S2:L59, S2:L60, S2:L61, S2:L62, S2:L63, S2:L64, S2:L65, S2:L66"
Prompt_01,script_37.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L33, S3:L36, S4:L8","S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L8, S2:L9, S4:L19, S4:L36, S4:L38, S4:L40"
Prompt_01,script_38.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L33, S3:L36, S4:L8","S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L8, S2:L9, S4:L25, S4:L38, S4:L40"
Prompt_01,script_39.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S2:L28, S3:L29, S3:L39",
Prompt_01,script_40.js,gemini,SIM,NÃO,SIM,NÃO,NÃO,NÃO,S2:L17,"S4:L18, S4:L19, S4:L22, S4:L23"
Prompt_01,script_41.js,gemini,NÃO,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L4026, S3:L4052, S4:L4010","S1:L4006, S1:L5, S2:L4010, S2:L4019, S4:L4026, S4:L4052"
Prompt_01,script_42.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L54, S3:L82, S4:L5","S2:L11, S2:L5, S4:L54"
Prompt_01,script_45.js,gemini,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L6,"S1:L23, S2:L15, S2:L6, S4:L41, S4:L43"
Prompt_01,script_47.js,gemini,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L11, S4:L4","S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S3:L12, S4:L12"
Prompt_01,script_51.js,gemini,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L11, S4:L6","S2:L6, S2:L7, S2:L8, S2:L9, S3:L18, S4:L18"
Prompt_01,script_52.js,gemini,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L17, S4:L4","S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L15, S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S3:L18, S4:L18"
Prompt_01,script_53.js,gemini,SIM,SIM,NÃO,NÃO,NÃO,NÃO,"S2:L18, S4:L4","S2:L16, S2:L4, S3:L22, S3:L28"
Prompt_01,script_55.js,gemini,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L8,"S2:L17, S2:L8, S4:L27, S4:L31"
Prompt_01,script_56.js,gemini,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L15, S4:L4","S2:L10, S2:L11, S2:L12, S2:L13, S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S3:L16, S4:L16"
Prompt_01,script_59.js,gemini,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L20,"S1:L17, S2:L20, S2:L21, S2:L22, S2:L23, S2:L24, S2:L25, S2:L26, S2:L27, S2:L28, S2:L29, S4:L46, S4:L47, S4:L48"
Prompt_01,script_60.js,gemini,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L15, S4:L4","S2:L10, S2:L11, S2:L12, S2:L13, S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S3:L16, S4:L16"
Prompt_01,script_61.js,gemini,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L8,"S1:L20, S1:L21, S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L15, S2:L16, S2:L17, S2:L8, S2:L9, S4:L27, S4:L28, S4:L29, S4:L30, S4:L31"
Prompt_01,script_62.js,gemini,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L15, S4:L4","S2:L10, S2:L11, S2:L12, S2:L13, S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S3:L16, S4:L16"
Prompt_01,script_63.js,gemini,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L12, S4:L4","S2:L10, S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S3:L13, S4:L13"
Prompt_01,script_69.js,gemini,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L16, S4:L4","S2:L4, S3:L17, S4:L17"
Prompt_01,script_70.js,gemini,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L10, S4:L5","S2:L5, S2:L6, S2:L7, S2:L8, S3:L11, S4:L11"
Prompt_01,script_71.js,gemini,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L17, S4:L4","S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L15, S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S3:L18, S4:L18"
Prompt_01,script_76.js,gemini,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L15, S4:L8","S2:L10, S2:L11, S2:L12, S2:L8, S2:L9, S3:L21, S4:L16, S4:L17, S4:L18, S4:L19, S4:L21"
Prompt_01,script_77.js,gemini,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L14, S4:L4","S2:L10, S2:L11, S2:L12, S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S3:L15, S4:L15"
Prompt_01,script_78.js,gemini,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L13, S4:L8","S2:L10, S2:L11, S2:L8, S2:L9, S3:L14, S4:L14"
Prompt_01,script_80.js,gemini,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L18, S4:L10","S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L15, S2:L16, S3:L29, S3:L30, S3:L31, S3:L32, S3:L33, S4:L20"
Prompt_01,script_82.js,gemini,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L11, S4:L7","S2:L7, S2:L8, S2:L9, S3:L12, S4:L12"
Prompt_01,script_83.js,gemini,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L10, S4:L4","S2:L4, S2:L5, S2:L6, S2:L7, S3:L24, S3:L25, S3:L26, S4:L24"
Prompt_01,script_85.js,gemini,SIM,NÃO,SIM,NÃO,NÃO,NÃO,S4:L67,"S1:L44, S1:L45, S1:L46, S1:L47, S1:L48, S1:L49, S1:L50, S1:L51, S1:L52, S1:L53, S1:L54, S1:L55, S1:L56, S1:L57, S2:L67, S2:L68, S2:L69, S2:L70, S2:L71, S2:L72, S2:L73, S2:L74, S2:L75, S2:L76, S2:L77"
Prompt_01,script_89.js,gemini,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L14, S4:L9","S2:L10, S2:L11, S2:L9, S3:L16, S4:L16"
Prompt_01,script_90.js,gemini,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L9, S4:L4","S2:L4, S2:L5, S2:L6, S2:L7, S3:L10, S4:L10"
Prompt_01,script_92.js,gemini,SIM,SIM,NÃO,NÃO,NÃO,NÃO,"S3:L104, S3:L131, S3:L150, S3:L167, S3:L230, S3:L45, S3:L63, S3:L87","S4:L104, S4:L131, S4:L150, S4:L167, S4:L230, S4:L45, S4:L63, S4:L87"
Prompt_01,script_93.js,gemini,SIM,NÃO,SIM,NÃO,NÃO,NÃO,S3:L67,"S2:L1, S2:L123, S4:L113, S4:L12, S4:L22, S4:L40, S4:L49, S4:L67, S4:L81, S4:L98"
Prompt_01,script_94.js,gemini,SIM,SIM,SIM,NÃO,NÃO,NÃO,"S3:L116, S3:L132, S3:L156, S3:L178, S3:L39, S3:L56, S3:L80","S3:L100, S3:L101, S3:L102, S3:L103, S3:L104, S3:L105, S3:L106, S3:L107, S3:L108, S3:L109, S3:L110, S3:L111, S3:L97, S3:L98, S3:L99, S4:L39, S4:L40, S4:L41, S4:L42, S4:L43, S4:L44, S4:L45, S4:L46, S4:L47"
Prompt_01,script_95.js,gemini,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,"S3:L104, S3:L121, S3:L22, S3:L33, S3:L51, S3:L63, S3:L82, S3:L93","S2:L6, S4:L18, S4:L27, S4:L57, S4:L87"
Prompt_01,script_96.js,gemini,SIM,NÃO,SIM,NÃO,NÃO,NÃO,"S3:L23, S3:L41, S3:L50, S3:L68, S3:L82, S3:L99","S2:L1, S2:L6, S3:L21, S4:L13, S4:L21"
Prompt_01,script_97.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L117, S3:L129, S3:L142, S3:L159, S3:L167, S3:L192, S3:L73",S2:L35
Prompt_01,script_98.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L104, S3:L117, S3:L142, S3:L167, S3:L194, S3:L53, S3:L92",S2:L25
Prompt_01,script_99.js,gemini,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L1035, S3:L240, S3:L447, S3:L5, S3:L690, S3:L848","S2:L1, S2:L504"
Prompt_01,script_100.js,gemini,SIM,SIM,NÃO,NÃO,NÃO,NÃO,"S3:L15, S3:L30, S3:L43, S3:L58, S3:L71, S3:L85","S4:L15, S4:L30, S4:L43, S4:L58, S4:L71, S4:L85"
Prompt_01,script_101.js,gemini,SIM,SIM,SIM,SIM,SIM,NÃO,"S3:L149, S3:L176, S3:L201, S3:L41, S3:L61",S3:L126
Prompt_01,script_102.js,gemini,SIM,NÃO,SIM,NÃO,NÃO,NÃO,"S3:L19, S3:L32, S3:L41, S3:L50","S2:L1, S3:L67, S4:L19, S4:L32, S4:L41, S4:L50, S4:L58"
Prompt_01,script_103.js,gemini,SIM,SIM,SIM,NÃO,NÃO,NÃO,S3:L17,"S4:L17, S4:L21, S4:L22, S4:L28"
Prompt_01,script_104.js,gemini,SIM,SIM,SIM,NÃO,NÃO,NÃO,"S3:L15, S3:L16, S3:L20, S3:L21","S3:L24, S4:L15, S4:L16"
Prompt_01,script_105.js,gemini,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,"S3:L75, S3:L81, S3:L87, S3:L95","S2:L13, S2:L14, S2:L15, S2:L16, S4:L56, S4:L57, S4:L58, S4:L59, S4:L60, S4:L61, S4:L62, S4:L63, S4:L64, S4:L65, S4:L66, S4:L67, S4:L68, S4:L69, S4:L70, S4:L71, S4:L72, S4:L73"
Prompt_01,script_106.js,gemini,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,"S3:L76, S3:L81, S3:L87, S3:L95","S2:L14, S2:L15, S2:L16, S2:L17, S4:L57, S4:L58, S4:L59, S4:L60, S4:L61, S4:L62, S4:L63, S4:L64, S4:L65, S4:L66, S4:L67, S4:L68, S4:L69, S4:L70, S4:L71, S4:L72, S4:L73, S4:L74"
Prompt_01,script_107.js,gemini,SIM,SIM,SIM,NÃO,NÃO,NÃO,S3:L17,"S4:L17, S4:L21, S4:L22, S4:L28"
Prompt_01,script_108.js,gemini,SIM,SIM,SIM,NÃO,NÃO,NÃO,S3:L17,"S4:L17, S4:L21, S4:L22, S4:L28"
Prompt_01,script_109.js,gemini,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,"S3:L139, S3:L178, S3:L218, S3:L99","S2:L1, S2:L271, S4:L254, S4:L260"
Prompt_01,script_110.js,gemini,SIM,SIM,SIM,NÃO,NÃO,NÃO,"S3:L20, S3:L42, S3:L63","S4:L20, S4:L42, S4:L54, S4:L63"
Prompt_01,script_111.js,gemini,SIM,SIM,NÃO,NÃO,NÃO,NÃO,"S3:L20, S3:L28, S3:L35, S3:L44","S4:L20, S4:L28, S4:L35, S4:L44"
Prompt_01,script_112.js,gemini,SIM,SIM,SIM,NÃO,NÃO,NÃO,"S3:L53, S3:L98","S3:L58, S3:L59, S3:L60, S3:L61, S3:L62, S3:L63, S3:L64, S3:L65, S3:L66, S3:L67, S3:L68, S3:L69, S3:L70, S3:L71, S4:L57, S4:L58, S4:L59, S4:L60, S4:L61, S4:L62, S4:L63, S4:L64, S4:L65, S4:L66, S4:L67, S4:L68, S4:L69, S4:L70, S4:L71"
Prompt_01,script_113.js,gemini,SIM,SIM,SIM,NÃO,NÃO,NÃO,"S3:L66, S3:L89","S3:L75, S4:L66, S4:L87"
Prompt_01,script_114.js,gemini,SIM,SIM,SIM,NÃO,NÃO,NÃO,"S3:L46, S3:L69","S3:L55, S4:L46, S4:L67"
